date,min,max,avg
2003-08-12,4.3,14.0,10.18
2003-08-13,4.3,14.7,10.62
2003-08-14,4.5,15.2,10.183333333333332
2003-08-15,4.0,15.2,9.633333333333333
2003-08-16,5.0,14.1,9.666666666666666
2003-08-17,5.0,14.8,9.666666666666666
2003-08-18,4.0,16.0,10.94
2003-08-19,4.0,16.0,10.15
2003-08-20,4.4,16.0,11.2
2003-08-21,3.6,16.0,9.825
2003-08-22,2.0,15.3,8.966666666666667
2003-08-23,0.4,14.4,8.283333333333333
2003-08-24,0.0,14.5,7.333333333333333
2003-08-25,0.7,14.7,8.940000000000001
2003-08-26,0.6,15.0,9.02
2003-08-27,0.6,15.0,9.0
2003-08-28,0.0,14.9,7.933333333333334
2003-08-29,3.7,15.2,9.55
2003-08-30,2.2,15.2,9.96
2003-08-31,1.4,13.9,8.84
2003-09-01,1.4,13.9,8.620000000000001
2003-09-02,2.8,12.0,7.483333333333334
2003-09-03,2.0,13.3,7.880000000000001
2003-09-04,2.0,13.3,8.819999999999999
2003-09-05,0.0,13.5,7.1000000000000005
2003-09-06,0.3,13.5,8.36
2003-09-07,2.0,12.8,7.766666666666666
2003-09-08,4.8,14.0,9.919999999999998
2003-09-09,3.2,14.7,10.0
2003-09-10,0.9,14.7,8.879999999999999
2003-09-11,0.3,11.6,5.8500000000000005
2003-09-12,2.1,13.7,8.524999999999999
2003-09-13,1.0,13.7,8.48
2003-09-14,0.0,13.7,6.849999999999999
2003-09-15,0.1,14.4,8.36
2003-09-16,0.1,15.2,8.76
2003-09-17,0.8,15.5,9.76
2003-09-18,1.0,16.6,8.8
2003-09-19,1.6,16.6,8.8
2003-09-20,1.6,14.2,8.9
2003-09-21,0.7,13.4,7.05
2003-09-22,0.7,13.3,9.725
2003-09-23,3.5,15.6,9.0
2003-09-24,0.1,16.0,10.12
2003-09-25,0.1,15.4,10.06
2003-09-26,3.0,16.0,9.666666666666666
2003-09-27,3.0,16.3,12.575
2003-09-28,2.9,18.0,11.44
2003-09-29,2.6,18.0,9.925
2003-09-30,0.6,17.1,7.7
2003-10-01,0.6,17.1,12.2
2003-10-02,0.4,15.1,8.58
2003-10-03,0.4,14.4,8.0
2003-10-04,1.2,16.8,9.42
2003-10-05,0.0,16.8,8.416666666666666
2003-10-06,0.0,16.0,8.325
2003-10-07,0.8,17.7,8.633333333333333
2003-10-08,0.6,18.7,10.96
2003-10-09,0.0,18.7,9.416666666666666
2003-10-10,0.9,18.3,10.96
2003-10-11,2.0,15.6,10.14
2003-10-12,0.6,15.8,9.7
2003-10-13,0.6,16.6,10.22
2003-10-14,2.0,17.2,9.55
2003-10-15,1.0,17.5,9.383333333333333
2003-10-16,0.0,17.5,8.883333333333333
2003-10-17,0.2,17.9,10.56
2003-10-18,0.0,18.0,9.2
2003-10-19,0.8,18.4,10.84
2003-10-20,0.8,19.3,11.64
2003-10-21,2.7,19.3,12.46
2003-10-22,1.0,19.1,12.966666666666669
2003-10-23,1.0,19.0,12.616666666666667
2003-10-24,2.7,19.0,12.833333333333334
2003-10-25,2.8,17.6,10.216666666666669
2003-10-26,2.8,17.6,10.0
2003-10-27,2.8,15.0,9.72
2003-10-28,0.4,13.4,8.52
2003-10-29,0.4,14.1,7.516666666666667
2003-10-30,0.4,15.1,9.36
2003-10-31,0.4,15.1,8.379999999999999
2003-11-01,1.0,12.7,6.733333333333333
2003-11-02,2.7,17.2,9.52
2003-11-03,1.3,17.2,10.84
2003-11-04,1.3,17.0,12.95
2003-11-05,0.2,17.4,10.599999999999998
2003-11-06,0.1,17.9,10.52
2003-11-07,0.1,19.1,10.92
2003-11-08,0.0,19.1,9.316666666666666
2003-11-09,1.1,17.2,12.425
2003-11-10,0.3,16.8,9.68
2003-11-11,0.0,17.8,8.816666666666668
2003-11-12,0.4,17.8,10.54
2003-11-13,0.4,15.9,8.583333333333334
2003-11-14,1.3,18.4,9.95
2003-11-15,0.7,18.6,9.933333333333334
2003-11-16,0.1,18.6,9.483333333333333
2003-11-17,0.0,18.5,9.133333333333333
